epoch,train_loss,tran_acc,val_loss,val_acc,sav_version
0,1.2858284166681837,0.6060468864981935,1.1462780958727787,0.6154213118964202,1
1,1.0810756220455058,0.6275647491673901,1.07088744954059,0.6253444118326967,2
2,1.0247548539736118,0.6347185440585746,1.0326844340876529,0.6291732015314822,3
3,0.9777315898945457,0.6474094183048438,0.9803122307124891,0.6463362479455844,4
4,0.9321771029840435,0.6630372106190734,0.941077320826681,0.6599259222881851,5
5,0.8999968718367013,0.6745155886789211,0.9176748432611165,0.6688267514530248,6
6,0.8782062252362569,0.6826704020603828,0.8966144637057656,0.6786800269356855,7
7,0.8604731358282748,0.6903783885113393,0.8776920939746656,0.6870481132413343,8
8,0.8441980672161482,0.697698913895625,0.8614607999199315,0.6958005826634509,9
9,0.8298935145662542,0.7039947674145558,0.8608941084460209,0.6968056168562947,10
10,0.8133132363620558,0.7130467425297171,0.8385032277358205,0.7097022121390076,11
11,0.797442162524887,0.7209654502765013,0.8174366041233665,0.7187476880975281,12
12,0.7748827877100448,0.7324097880143234,0.7916140857495759,0.7315591100872252,13
13,0.7549379446701697,0.7431217132758013,0.784116950787996,0.7365393800055848,14
14,0.7380481881356379,0.7504263205066595,0.7620731890201569,0.7444821523903229,15
15,0.7239522686478688,0.756655608366953,0.7582248355212965,0.7476078932345572,16
16,0.7104512670235327,0.7617470654254203,0.7494487687161094,0.7496793267827414,17
17,0.6986003018262094,0.7671385636396465,0.7322785208099767,0.7584389904571204,18
18,0.6876600207292546,0.7717938640655841,0.7234510685268202,0.7633014450565976,19
19,0.6769891689395346,0.7758043860223576,0.7148467452902543,0.7666446505096632,20
20,0.6650465909500568,0.780736394690075,0.7117711299344113,0.7676800315720593,21
21,0.6555433774203585,0.7842798655066526,0.7028532690123508,0.7719630941716532,22
22,0.6468123219166583,0.787921965084874,0.6978484147473385,0.7745147212877742,23
23,0.6375714719644067,0.7911358593222253,0.6871465463387338,0.7785731973087971,24
24,0.6315048038959503,0.7934551592265626,0.6871410382421393,0.7789407376056087,25
25,0.6231074048064605,0.7960112011749554,0.6790743285103849,0.7810430844059949,26
26,0.6173357447336989,0.7982436107071113,0.674506520911267,0.7850083893634,27
27,0.6092516291559789,0.801230830604486,0.6776695430278779,0.7843025215288569,27
