epoch,train_loss,tran_acc,val_loss,val_acc,sav_version
0,1.7818806641283091,0.5365528845658819,1.5995588239870573,0.5490018584245724,1
1,1.5036119716209277,0.5606255497694862,1.4876821718717876,0.5556105660783546,2
2,1.4215249230290017,0.5707884597138367,1.434385827967995,0.5628369956802404,3
3,1.367317259590528,0.5816752826118238,1.372143294309315,0.5815204917992942,4
4,1.309991881861324,0.599234793548317,1.340652192266364,0.5921342920370185,5
5,1.2629436476885925,0.6125584370235314,1.2880258384503815,0.6053282016902888,6
6,1.2207450278321206,0.6244929689756155,1.2441137633825603,0.6192358607820923,7
7,1.1830272184477912,0.6352118709641063,1.2155395514086673,0.6298884562655662,8
8,1.1479645952843782,0.6454219792405537,1.18250391922499,0.6396563157218951,9
9,1.1188887760653132,0.6549013300156123,1.15673145494963,0.6469963304369557,10
10,1.0947331498240866,0.6638541632412792,1.1386368889557688,0.6542663373686998,11
11,1.0635270387805693,0.6778989287832982,1.1116396100897539,0.6702475702711604,12
12,1.0346924594271252,0.6901268335743943,1.077768201577036,0.6838848498323855,13
13,1.0045205416735152,0.7033698834274019,1.0543076935567355,0.6964306878866876,14
14,0.9750583088885971,0.7161861927379142,1.02707553160818,0.7090189408133395,15
15,0.9474361836561682,0.7279655648648065,1.0045445636699075,0.7193628494161152,16
16,0.9228719033693012,0.7369188990114249,0.989035795864306,0.724765469136192,17
17,0.8995652217614023,0.7447295075511701,0.9670895381977683,0.73365753363351,18
18,0.8814655162437618,0.7509062470655801,0.9547099188754433,0.7362950324791263,19
19,0.8638356154425102,0.7559701430703705,0.938530425021523,0.7424568810578807,20
20,0.8498312844867595,0.7606458304563569,0.9236542751914576,0.747912663989932,21
21,0.8353003881130999,0.7649535483508415,0.9184173364388315,0.7495532983342215,22
22,0.8234602928161621,0.7683915305233742,0.9161241292953491,0.7521591423594093,23
23,0.811426347738121,0.7716253962466163,0.9066246202117518,0.7542028802061235,24
24,0.8009685441067345,0.7742346051385228,0.8988053597901997,0.7545466867068873,25
25,0.7907994499680592,0.7770283957631177,0.8976403801064742,0.7566706785937708,26
26,0.7783599479853759,0.7802719378935441,0.8877425228294573,0.7595097926012774,27
27,0.7692562223177905,0.7828053920863987,0.8823595153658014,0.7617411174929841,28
28,0.7589687311161332,0.7854816403543807,0.8812296101921483,0.7619701666490505,29
29,0.7503785916239197,0.7871820446762514,0.8766184486840901,0.7633966964036211,30
30,0.7406974297517922,0.7897945230763723,0.8788636301693163,0.7641621092130181,30
31,0.7325043134173455,0.7914611893516401,0.8716315702388161,0.7666252175764253,31
32,0.7228278347623278,0.7940756598447403,0.8732375615521482,0.7639802290655284,31
33,0.713816869956011,0.7959776533538856,0.8722018825380425,0.7658249883183593,31
34,0.7051227711097539,0.797930389884816,0.8759456051023383,0.7658223108933272,31
35,0.6945232819395456,0.8007226126706698,0.8748459364238538,0.7662415074820516,31
36,0.6863791994184081,0.8020203297454095,0.8679188201301976,0.7673622627649112,32
37,0.6770752908193577,0.8041836614384911,0.8779126851182235,0.7648455678172762,32
38,0.6691229936672233,0.8057370898099724,0.8779802403951946,0.7667010408073492,32
39,0.6606957032318004,0.8076208502532309,0.8808615991943761,0.766176531413751,32
40,0.6508890726064381,0.8101045446078052,0.8888495658573351,0.763961739550391,32
41,0.6428126676389349,0.8116320791211054,0.8899523791513945,0.7657732492320971,32
42,0.6329452971617381,0.8142473561291473,0.8906050092295597,0.7645013683081846,32
43,0.6237467878394657,0.8164267386061823,0.8857303236660204,0.7655342933966517,32
44,0.6147973838605378,0.8181278283051417,0.9069698126692521,0.7630421537862436,32
45,0.6039878833363628,0.8207749699732386,0.9056996376890886,0.7640743784023135,32
46,0.5943029770028522,0.8235094231230788,0.9154291052567332,0.7616035325112758,32
47,0.5843796814045711,0.8248815431578741,0.9179893493652344,0.7615672642023844,32
48,0.5755452479186811,0.8271051831154097,0.9168557744277152,0.7618353478907415,32
49,0.5648277867607205,0.829568036319816,0.9309158632629796,0.7586156426498145,32
50,0.5545863495235555,0.83169763435471,0.9362969040870667,0.7565163757459716,32
51,0.5449139641739471,0.8341270170469863,0.9521156769049796,0.7589207964736876,32
52,0.5341255577335581,0.8368442989994823,0.9537865193266618,0.7585824902670335,32
53,0.523764592687986,0.8391366613143842,0.965779069222902,0.7561775563821289,32
54,0.5134078720508263,0.8413615416561844,0.9769888118693703,0.7539110788060076,32
55,0.5029438098271688,0.8448320661063454,0.9809261842777854,0.7568153706855676,32
56,0.49446745608982284,0.8464763747615318,0.9842125415802002,0.7541506271354044,32
57,0.48200621439350977,0.8492006862107169,0.9935488725963392,0.7566791678899558,32
58,0.4719612968595404,0.8522513556248194,1.0281941012332314,0.7481568055823802,32
59,0.46040273618976973,0.8552456239502481,1.0235315780890615,0.7541227553339287,32
60,0.45056701351327505,0.8578376364105051,1.0463543854261699,0.7485166094846352,32
61,0.44153572104827704,0.8600382633962702,1.0506555971346403,0.7501007638931563,32
62,0.43117042365129926,0.8624412225583202,1.0582936995907835,0.7464222115537671,32
63,0.4217465838842225,0.8655905892535476,1.0666503078059146,0.7484051867969777,32
64,0.4107061507409079,0.8680579188872413,1.0816291495373374,0.7489294729362538,32
65,0.40113096536948667,0.8708114957120089,1.0949088266021327,0.7459772371439318,32
66,0.3931872466328548,0.8731458547756011,1.097372848109195,0.7443532752298927,32
67,0.3831511780009632,0.8757084333426104,1.1059525928999248,0.7453980149722719,32
68,0.3740702545259431,0.8781061728353292,1.1331628881002727,0.7435510090595673,32
69,0.3642949512478901,0.8811820284678927,1.1383596119127775,0.7445687516138201,32
70,0.355738818558336,0.8838070340925508,1.1543046392892535,0.7415081702014866,32
71,0.34661565212129847,0.8861542610543541,1.1697921527059454,0.741691222189919,32
72,0.33832379400033,0.8886613247191618,1.1789352517378957,0.7399422345762233,32
73,0.33108386920209515,0.8906263412179899,1.1893380616840563,0.7387188210290095,32
